Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
109,PHM 9M4RLS,146.9,-,0.6,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS L1 Bukit Sulai Linking
110,PKM 9M2RKV,145.7875,-,0.6,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS L2 Gunung Kledang Linking
111,MEm 9M4RMU,439.825,-,0.6,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS Hotel Equatorial Local
112,MEm 9M4RHE,146.8,-,0.6,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS Hotel Equatorial Local
113,PKm 9M4RIC,439.7875,-,5,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS Gunung Kledang Local
114,PGm 9M4RPP,439.525,-,0.6,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS Bukit Bendera Local
115,PGm 9M2RBB,147.95,-,0.6,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS Bukit Penara Local
116,PGM 9M4RPH,147.825,-,0.6,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS L1 Bukit Bendera Linking
117,JHa 9M4RAM,147.85,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Selantai Local
118,SAm 9M4RPB,439.85,-,5,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS Kota Kinabalu
119,SKm 9M4REW,439.85,-,5,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS Kuching
120,SLa 9M4RPJ,147.8625,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Shah Alam Local
121,PKM 9M4RSK,146.9875,-,0.6,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS L1 Sg Kejar Royal Belum Linking
122,SLm 9M2RUK,146.9875,-,0.6,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS Gunung Ulu Kali Local
123,PLm 9M2RMK,147.98,-,0.6,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS Kangar Local
124,PKM 9M4RLT,146.925,-,0.6,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS L2 Bukit Larut Linking
125,JHm 9M4RMR,146.925,-,0.6,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS Muar Local
126,PKM 9M4RLT,146.6125,-,0.6,Tone,203.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,MARTS L1 Bukit Larut Linking
127,MEa 9M4RKA,147.925,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Alor Gajah Local
128,MEa 9M4RMA,146.75,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Alor Gajah Local
129,SLa 9M4RPJ,439.75,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Shah Alam Local
130,PHA 9M4RAA,147.6125,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Telemung Transnational
131,PHa 9M4RGH,145.675,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Genting Highlands Local
132,PHA 9M4RCF,147.6125,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Frazer Transnational
133,PHA 9M4RGB,147.925,-,3.725,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Gunung Brinchang Transnational
134,PKA 9M4RBK,147.6125,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Keledang Transnational
135,PKA 9M4RAG,147.8,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Grik Transnational
136,PKA 9M4RTH,147.8625,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Tapah Transnational
137,PKA 9M4RUB,144.725,-,0.6,Tone,85.4,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Ungku Busu Transnational
138,PKa 9M4RSP,146.8125,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Lenggong Local
139,PGa 9M4RBB,145.7375,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Bendera Local
140,PKA 9M4RBL,147.925,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Larut Transnational
141,KHa 9M4LBP,147.7375,-,0.7,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Tebuan Local
142,KHa 9M4RBH,146.875,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Palong Local
143,KHA 9M4RBD,146.625,-,0.7,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Dedap Transnational
144,KHa 9M4RKG,147.8625,-,0.6,Tone,85.4,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Gunung Keriang Local
145,KHa 9M4RLJ,147.6125,-,0.6,Tone,85.4,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Gunung Jerai Local
146,KHA 9M4RGJ,147.675,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Gunung Jerai Transnational
147,KHA 9M4RGR,145.6125,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Gunung Raya Transnational
148,PLa 9M4RHP,147.8,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Tunjung Local
149,PKa 9M4RPI,147.9875,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Pandangan Indah Titiwangsa Local
150,KNA 9M4RVA,146.8125,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bangunan PKNK Kota Bahru Transnational
151,KNA 9M4RDB,147.8,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Jeli Transnational
152,KNa 9M4RBP,146.7,-,0.6,Tone,85.4,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Panau Local
153,KNA 9M4RDF,146.8125,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,"ASTRA Gua Serai, Gua Musang Transnational"
154,TEa 9M4RTE,146.625,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Bauk Local
155,TEA 9M4RST,147.7375,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,"ASTRA Bukit Bintang, Besut Transnational"
156,TEa 9M4RAC,146.6875,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,"ASTRA Bukit Bubus, Besut Local"
157,KNa 9M4RDE,146.875,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,"ASTRA Bukit Tembeling, Kuala Kerai Local"
158,KNA 9M4RVB,146.8125,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Lebuhraya Timur Barat KM62 Transnational
159,TEa 9M4RTK,146.75,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Kesing Local
160,PHA 9M4RTS,146.9375,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Sulai Transnational
161,TEA 9M4RAS,147.925,-,0.6,Tone,103.5,88.5,23,NN,23,Tone->Tone,FM,12.5,,5.0W,ASTRA Bukit Geliga Transnational

